gene_id	gene_name	transcript_id	transcript_name	chrom_gtf	chrom_fasta	strand	tis_genomic_pos	window_start_1based	window_end_1based	bed_start_0based	bed_end	upstream	downstream	window_length
ENSG00000149925	ALDOA	ENST00000642816	ALDOA-218	16	16	+	30066898	30066398	30067397	30066397	30067397	500	500	1000
ENSG00000156968	MPV17L	ENST00000396385	MPV17L-202	16	16	+	15395898	15395398	15396397	15395397	15396397	500	500	1000
ENSG00000158805	ZNF276	ENST00000443381	ZNF276-202	16	16	+	89721641	89721141	89722140	89721140	89722140	500	500	1000
ENSG00000132612	VPS4A	ENST00000254950	VPS4A-201	16	16	+	69311512	69311012	69312011	69311011	69312011	500	500	1000
ENSG00000006210	CX3CL1	ENST00000006053	CX3CL1-201	16	16	+	57372569	57372069	57373068	57372068	57373068	500	500	1000
ENSG00000183723	CMTM4	ENST00000394106	CMTM4-202	16	16	-	66696525	66696026	66697025	66696025	66697025	500	500	1000
ENSG00000129925	PGAP6	ENST00000431232	PGAP6-204	16	16	-	381821	381322	382321	381321	382321	500	500	1000
ENSG00000103489	XYLT1	ENST00000261381	XYLT1-201	16	16	-	17470796	17470297	17471296	17470296	17471296	500	500	1000
ENSG00000141098	GFOD2	ENST00000268797	GFOD2-201	16	16	-	67685715	67685216	67686215	67685215	67686215	500	500	1000
ENSG00000103227	LMF1	ENST00000262301	LMF1-201	16	16	-	970980	970481	971480	970480	971480	500	500	1000
ENSG00000135702	CHST5	ENST00000336257	CHST5-201	16	16	-	75530384	75529885	75530884	75529884	75530884	500	500	1000
ENSG00000135740	SLC9A5	ENST00000299798	SLC9A5-201	16	16	+	67249015	67248515	67249514	67248514	67249514	500	500	1000
ENSG00000188322	SBK1	ENST00000341901	SBK1-201	16	16	+	28317392	28316892	28317891	28316891	28317891	500	500	1000
ENSG00000140749	IGSF6	ENST00000268389	IGSF6-201	16	16	-	21652598	21652099	21653098	21652098	21653098	500	500	1000
ENSG00000257108	NHLRC4	ENST00000424439	NHLRC4-201	16	16	+	568048	567548	568547	567547	568547	500	500	1000
ENSG00000102934	PLLP	ENST00000219207	PLLP-201	16	16	-	57284540	57284041	57285040	57284040	57285040	500	500	1000
ENSG00000167984	NLRC3	ENST00000359128	NLRC3-202	16	16	-	3565036	3564537	3565536	3564536	3565536	500	500	1000
ENSG00000185883	ATP6V0C	ENST00000330398	ATP6V0C-201	16	16	+	2514104	2513604	2514603	2513603	2514603	500	500	1000
ENSG00000065457	ADAT1	ENST00000564657	ADAT1-203	16	16	-	75620799	75620300	75621299	75620299	75621299	500	500	1000
ENSG00000184730	APOBR	ENST00000564831	APOBR-201	16	16	+	28494682	28494182	28495181	28494181	28495181	500	500	1000
ENSG00000157368	IL34	ENST00000288098	IL34-201	16	16	+	70646948	70646448	70647447	70646447	70647447	500	500	1000
ENSG00000059145	UNKL	ENST00000389221	UNKL-204	16	16	-	1414691	1414192	1415191	1414191	1415191	500	500	1000
ENSG00000183454	GRIN2A	ENST00000330684	GRIN2A-201	16	16	-	10180411	10179912	10180911	10179911	10180911	500	500	1000
ENSG00000153406	NMRAL1	ENST00000283429	NMRAL1-201	16	16	-	4474132	4473633	4474632	4473632	4474632	500	500	1000
ENSG00000175938	ORAI3	ENST00000318663	ORAI3-201	16	16	+	30949290	30948790	30949789	30948789	30949789	500	500	1000
ENSG00000205220	PSMB10	ENST00000358514	PSMB10-201	16	16	-	67936749	67936250	67937249	67936249	67937249	500	500	1000
ENSG00000099385	BCL7C	ENST00000215115	BCL7C-201	16	16	-	30893944	30893445	30894444	30893444	30894444	500	500	1000
ENSG00000087258	GNAO1	ENST00000262493	GNAO1-201	16	16	+	56192236	56191736	56192735	56191735	56192735	500	500	1000
ENSG00000166828	SCNN1G	ENST00000300061	SCNN1G-201	16	16	+	23186272	23185772	23186771	23185771	23186771	500	500	1000
ENSG00000179588	ZFPM1	ENST00000319555	ZFPM1-201	16	16	+	88453639	88453139	88454138	88453138	88454138	500	500	1000
ENSG00000015413	DPEP1	ENST00000690203	DPEP1-210	16	16	+	89630411	89629911	89630910	89629910	89630910	500	500	1000
ENSG00000103257	SLC7A5	ENST00000261622	SLC7A5-201	16	16	-	87869422	87868923	87869922	87868922	87869922	500	500	1000
ENSG00000174939	ASPHD1	ENST00000308748	ASPHD1-201	16	16	+	29900972	29900472	29901471	29900471	29901471	500	500	1000
ENSG00000103550	KNOP1	ENST00000219837	KNOP1-201	16	16	-	19715035	19714536	19715535	19714535	19715535	500	500	1000
ENSG00000258429	PDF	ENST00000288022	PDF-201	16	16	-	69330570	69330071	69331070	69330070	69331070	500	500	1000
ENSG00000153443	UBALD1	ENST00000283474	UBALD1-201	16	16	-	4614797	4614298	4615297	4614297	4615297	500	500	1000
ENSG00000171241	SHCBP1	ENST00000303383	SHCBP1-201	16	16	-	46621359	46620860	46621859	46620859	46621859	500	500	1000
ENSG00000172137	CALB2	ENST00000302628	CALB2-201	16	16	+	71358793	71358293	71359292	71358292	71359292	500	500	1000
ENSG00000170540	ARL6IP1	ENST00000304414	ARL6IP1-201	16	16	-	18801466	18800967	18801966	18800966	18801966	500	500	1000
ENSG00000155330	C16orf87	ENST00000285697	C16orf87-201	16	16	-	46831149	46830650	46831649	46830649	46831649	500	500	1000
ENSG00000007384	RHBDF1	ENST00000262316	RHBDF1-201	16	16	-	65015	64516	65515	64515	65515	500	500	1000
ENSG00000149932	TMEM219	ENST00000279396	TMEM219-201	16	16	+	29963144	29962644	29963643	29962643	29963643	500	500	1000
ENSG00000103343	ZNF174	ENST00000268655	ZNF174-201	16	16	+	3402005	3401505	3402504	3401504	3402504	500	500	1000
ENSG00000070761	CFAP20	ENST00000262498	CFAP20-201	16	16	-	58129115	58128616	58129615	58128615	58129615	500	500	1000
ENSG00000176476	SGF29	ENST00000317058	SGF29-201	16	16	+	28581070	28580570	28581569	28580569	28581569	500	500	1000
ENSG00000131650	KREMEN2	ENST00000303746	KREMEN2-201	16	16	+	2964521	2964021	2965020	2964020	2965020	500	500	1000
ENSG00000140832	MARVELD3	ENST00000268485	MARVELD3-201	16	16	+	71626230	71625730	71626729	71625729	71626729	500	500	1000
ENSG00000099381	SETD1A	ENST00000262519	SETD1A-201	16	16	+	30958732	30958232	30959231	30958231	30959231	500	500	1000
ENSG00000140853	NLRC5	ENST00000688547	NLRC5-229	16	16	+	57020713	57020213	57021212	57020212	57021212	500	500	1000
ENSG00000205250	E2F4	ENST00000379378	E2F4-201	16	16	+	67192228	67191728	67192727	67191727	67192727	500	500	1000
ENSG00000103355	PRSS33	ENST00000682474	PRSS33-205	16	16	-	2786547	2786048	2787047	2786047	2787047	500	500	1000
ENSG00000103266	STUB1	ENST00000219548	STUB1-201	16	16	+	680526	680026	681025	680025	681025	500	500	1000
ENSG00000169627	BOLA2B	ENST00000651894	BOLA2B-205	16	16	-	30193595	30193096	30194095	30193095	30194095	500	500	1000
ENSG00000182831	HAPSTR1	ENST00000327827	HAPSTR1-201	16	16	+	9092045	9091545	9092544	9091544	9092544	500	500	1000
ENSG00000140694	PARN	ENST00000437198	PARN-203	16	16	-	14630125	14629626	14630625	14629625	14630625	500	500	1000
ENSG00000140807	NKD1	ENST00000268459	NKD1-201	16	16	+	50548554	50548054	50549053	50548053	50549053	500	500	1000
ENSG00000230989	HSBP1	ENST00000433866	HSBP1-201	16	16	+	83808077	83807577	83808576	83807576	83808576	500	500	1000
ENSG00000140939	NOL3	ENST00000564992	NOL3-205	16	16	+	67174170	67173670	67174669	67173669	67174669	500	500	1000
ENSG00000140682	TGFB1I1	ENST00000394863	TGFB1I1-203	16	16	+	31472189	31471689	31472688	31471688	31472688	500	500	1000
ENSG00000188536	HBA2	ENST00000251595	HBA2-201	16	16	+	172913	172413	173412	172412	173412	500	500	1000
ENSG00000156885	COX6A2	ENST00000287490	COX6A2-201	16	16	-	31428325	31427826	31428825	31427825	31428825	500	500	1000
ENSG00000237172	B3GNT9	ENST00000449549	B3GNT9-201	16	16	-	67150485	67149986	67150985	67149985	67150985	500	500	1000
ENSG00000103222	ABCC1	ENST00000399410	ABCC1-202	16	16	+	15949752	15949252	15950251	15949251	15950251	500	500	1000
ENSG00000074071	MRPS34	ENST00000397375	MRPS34-202	16	16	-	1773119	1772620	1773619	1772619	1773619	500	500	1000
ENSG00000140931	CMTM3	ENST00000567572	CMTM3-214	16	16	+	66604806	66604306	66605305	66604305	66605305	500	500	1000
ENSG00000069764	PLA2G10	ENST00000438167	PLA2G10-201	16	16	-	14694229	14693730	14694729	14693729	14694729	500	500	1000
ENSG00000103510	KAT8	ENST00000219797	KAT8-201	16	16	+	31117682	31117182	31118181	31117181	31118181	500	500	1000
ENSG00000167264	DUS2	ENST00000565263	DUS2-207	16	16	+	68038024	68037524	68038523	68037523	68038523	500	500	1000
ENSG00000176842	IRX5	ENST00000394636	IRX5-202	16	16	+	54931199	54930699	54931698	54930698	54931698	500	500	1000
ENSG00000069345	DNAJA2	ENST00000317089	DNAJA2-201	16	16	-	46973572	46973073	46974072	46973072	46974072	500	500	1000
ENSG00000140798	ABCC12	ENST00000311303	ABCC12-201	16	16	-	48146424	48145925	48146924	48145924	48146924	500	500	1000
ENSG00000103111	MON1B	ENST00000248248	MON1B-201	16	16	+	77191486	77190986	77191985	77190985	77191985	500	500	1000
ENSG00000167395	ZNF646	ENST00000300850	ZNF646-201	16	16	+	31076325	31075825	31076824	31075824	31076824	500	500	1000
ENSG00000187535	IFT140	ENST00000426508	IFT140-203	16	16	-	1607266	1606767	1607766	1606766	1607766	500	500	1000
ENSG00000103184	SEC14L5	ENST00000251170	SEC14L5-201	16	16	+	4959324	4958824	4959823	4958823	4959823	500	500	1000
ENSG00000189091	SF3B3	ENST00000302516	SF3B3-201	16	16	+	70526657	70526157	70527156	70526156	70527156	500	500	1000
ENSG00000167969	ECI1	ENST00000301729	ECI1-201	16	16	-	2251566	2251067	2252066	2251066	2252066	500	500	1000
ENSG00000103194	USP10	ENST00000219473	USP10-201	16	16	+	84700091	84699591	84700590	84699590	84700590	500	500	1000
ENSG00000103064	SLC7A6	ENST00000219343	SLC7A6-201	16	16	+	68274727	68274227	68275226	68274226	68275226	500	500	1000
ENSG00000140945	CDH13	ENST00000567109	CDH13-209	16	16	+	82627093	82626593	82627592	82626592	82627592	500	500	1000
ENSG00000103381	CPPED1	ENST00000381774	CPPED1-202	16	16	-	12803776	12803277	12804276	12803276	12804276	500	500	1000
ENSG00000197599	CCDC154	ENST00000389176	CCDC154-201	16	16	-	1444322	1443823	1444822	1443822	1444822	500	500	1000
ENSG00000168589	DYNLRB2	ENST00000305904	DYNLRB2-201	16	16	+	80541077	80540577	80541576	80540576	80541576	500	500	1000
ENSG00000087237	CETP	ENST00000200676	CETP-201	16	16	+	56961980	56961480	56962479	56961479	56962479	500	500	1000
ENSG00000104731	KLHDC4	ENST00000270583	KLHDC4-201	16	16	-	87765890	87765391	87766390	87765390	87766390	500	500	1000
ENSG00000127580	WDR24	ENST00000293883	WDR24-202	16	16	-	689640	689141	690140	689140	690140	500	500	1000
ENSG00000099365	STX1B	ENST00000215095	STX1B-201	16	16	-	31010396	31009897	31010896	31009896	31010896	500	500	1000
ENSG00000176387	HSD11B2	ENST00000326152	HSD11B2-201	16	16	+	67431249	67430749	67431748	67430748	67431748	500	500	1000
ENSG00000167967	E4F1	ENST00000301727	E4F1-201	16	16	+	2223614	2223114	2224113	2223113	2224113	500	500	1000
ENSG00000168101	NUDT16L1	ENST00000304301	NUDT16L1-201	16	16	+	4693727	4693227	4694226	4693226	4694226	500	500	1000
ENSG00000102924	CBLN1	ENST00000219197	CBLN1-201	16	16	-	49281465	49280966	49281965	49280965	49281965	500	500	1000
ENSG00000156853	ZNF689	ENST00000287461	ZNF689-201	16	16	-	30610041	30609542	30610541	30609541	30610541	500	500	1000
ENSG00000132613	MTSS2	ENST00000338779	MTSS2-201	16	16	-	70685791	70685292	70686291	70685291	70686291	500	500	1000
ENSG00000116176	TPSG1	ENST00000234798	TPSG1-201	16	16	-	1225252	1224753	1225752	1224752	1225752	500	500	1000
ENSG00000122257	RBBP6	ENST00000319715	RBBP6-201	16	16	+	24540627	24540127	24541126	24540126	24541126	500	500	1000
ENSG00000090581	GNPTG	ENST00000204679	GNPTG-201	16	16	+	1351966	1351466	1352465	1351465	1352465	500	500	1000
ENSG00000176715	ACSF3	ENST00000614302	ACSF3-218	16	16	+	89100682	89100182	89101181	89100181	89101181	500	500	1000
ENSG00000233232	NPIPB7	ENST00000452313	NPIPB7-202	16	16	-	28470438	28469939	28470938	28469938	28470938	500	500	1000
ENSG00000183336	BOLA2	ENST00000330978	BOLA2-201	16	16	-	29454253	29453754	29454753	29453753	29454753	500	500	1000
ENSG00000065054	NHERF2	ENST00000424542	NHERF2-201	16	16	+	2027006	2026506	2027505	2026505	2027505	500	500	1000
ENSG00000103375	AQP8	ENST00000219660	AQP8-201	16	16	+	25217046	25216546	25217545	25216545	25217545	500	500	1000
ENSG00000140688	RUSF1	ENST00000327237	RUSF1-201	16	16	-	31508373	31507874	31508873	31507873	31508873	500	500	1000
ENSG00000103335	PIEZO1	ENST00000301015	PIEZO1-201	16	16	-	88784964	88784465	88785464	88784464	88785464	500	500	1000
ENSG00000066813	ACSM2B	ENST00000329697	ACSM2B-201	16	16	-	20564845	20564346	20565345	20564345	20565345	500	500	1000
ENSG00000033011	ALG1	ENST00000262374	ALG1-201	16	16	+	5071850	5071350	5072349	5071349	5072349	500	500	1000
ENSG00000156886	ITGAD	ENST00000389202	ITGAD-201	16	16	+	31393361	31392861	31393860	31392860	31393860	500	500	1000
ENSG00000169951	ZNF764	ENST00000395091	ZNF764-202	16	16	-	30558182	30557683	30558682	30557682	30558682	500	500	1000
ENSG00000126602	TRAP1	ENST00000246957	TRAP1-201	16	16	-	3717508	3717009	3718008	3717008	3718008	500	500	1000
ENSG00000174938	SEZ6L2	ENST00000617533	SEZ6L2-209	16	16	-	29899019	29898520	29899519	29898519	29899519	500	500	1000
ENSG00000229809	ZNF688	ENST00000223459	ZNF688-201	16	16	-	30571629	30571130	30572129	30571129	30572129	500	500	1000
ENSG00000167005	NUDT21	ENST00000300291	NUDT21-201	16	16	-	56451202	56450703	56451702	56450702	56451702	500	500	1000
ENSG00000184939	ZFP90	ENST00000563169	ZFP90-203	16	16	+	68539793	68539293	68540292	68539292	68540292	500	500	1000
ENSG00000103502	CDIPT	ENST00000219789	CDIPT-201	16	16	-	29862857	29862358	29863357	29862357	29863357	500	500	1000
ENSG00000159398	CES5A	ENST00000290567	CES5A-201	16	16	-	55875221	55874722	55875721	55874721	55875721	500	500	1000
ENSG00000167513	CDT1	ENST00000301019	CDT1-201	16	16	+	88803832	88803332	88804331	88803331	88804331	500	500	1000
ENSG00000172828	CES3	ENST00000303334	CES3-201	16	16	+	66961308	66960808	66961807	66960807	66961807	500	500	1000
ENSG00000102974	CTCF	ENST00000264010	CTCF-201	16	16	+	67610833	67610333	67611332	67610332	67611332	500	500	1000
ENSG00000140650	PMM2	ENST00000268261	PMM2-201	16	16	+	8797883	8797383	8798382	8797382	8798382	500	500	1000
ENSG00000103249	CLCN7	ENST00000382745	CLCN7-202	16	16	-	1474974	1474475	1475474	1474474	1475474	500	500	1000
ENSG00000205832	C16orf96	ENST00000444310	C16orf96-201	16	16	+	4556490	4555990	4556989	4555989	4556989	500	500	1000
ENSG00000080603	SRCAP	ENST00000262518	SRCAP-201	16	16	+	30700825	30700325	30701324	30700324	30701324	500	500	1000
ENSG00000180035	ZNF48	ENST00000613509	ZNF48-204	16	16	+	30395795	30395295	30396294	30395294	30396294	500	500	1000
ENSG00000169896	ITGAM	ENST00000544665	ITGAM-201	16	16	+	31260065	31259565	31260564	31259564	31260564	500	500	1000
ENSG00000166164	BRD7	ENST00000394688	BRD7-201	16	16	-	50368774	50368275	50369274	50368274	50369274	500	500	1000
ENSG00000103042	SLC38A7	ENST00000219320	SLC38A7-201	16	16	-	58680126	58679627	58680626	58679626	58680626	500	500	1000
ENSG00000167194	C16orf92	ENST00000681219	C16orf92-205	16	16	+	30023341	30022841	30023840	30022840	30023840	500	500	1000
ENSG00000167972	ABCA3	ENST00000301732	ABCA3-201	16	16	-	2326466	2325967	2326966	2325966	2326966	500	500	1000
ENSG00000118898	PPL	ENST00000345988	PPL-201	16	16	-	4937045	4936546	4937545	4936545	4937545	500	500	1000
ENSG00000103485	QPRT	ENST00000395384	QPRT-202	16	16	+	29679198	29678698	29679697	29678697	29679697	500	500	1000
ENSG00000103248	MTHFSD	ENST00000360900	MTHFSD-201	16	16	-	86555184	86554685	86555684	86554684	86555684	500	500	1000
ENSG00000166676	TVP23A	ENST00000299866	TVP23A-201	16	16	-	10818493	10817994	10818993	10817993	10818993	500	500	1000
ENSG00000048462	TNFRSF17	ENST00000053243	TNFRSF17-201	16	16	+	11965325	11964825	11965824	11964824	11965824	500	500	1000
ENSG00000090861	AARS1	ENST00000261772	AARS1-201	16	16	-	70282763	70282264	70283263	70282263	70283263	500	500	1000
ENSG00000126856	PRDM7	ENST00000449207	PRDM7-202	16	16	-	90075910	90075411	90076410	90075410	90076410	500	500	1000
ENSG00000067365	METTL22	ENST00000381920	METTL22-202	16	16	+	8625666	8625166	8626165	8625165	8626165	500	500	1000
ENSG00000262246	CORO7	ENST00000251166	CORO7-201	16	16	-	4416518	4416019	4417018	4416018	4417018	500	500	1000
ENSG00000099377	HSD3B7	ENST00000297679	HSD3B7-202	16	16	+	30985659	30985159	30986158	30985158	30986158	500	500	1000
ENSG00000149927	DOC2A	ENST00000350119	DOC2A-201	16	16	-	30010222	30009723	30010722	30009722	30010722	500	500	1000
ENSG00000103534	TMC5	ENST00000542583	TMC5-205	16	16	+	19440039	19439539	19440538	19439538	19440538	500	500	1000
ENSG00000166446	CDYL2	ENST00000570137	CDYL2-207	16	16	-	80804173	80803674	80804673	80803673	80804673	500	500	1000
ENSG00000150281	CTF1	ENST00000279804	CTF1-201	16	16	+	30896644	30896144	30897143	30896143	30897143	500	500	1000
ENSG00000125107	CNOT1	ENST00000317147	CNOT1-201	16	16	-	58599337	58598838	58599837	58598837	58599837	500	500	1000
ENSG00000103522	IL21R	ENST00000337929	IL21R-201	16	16	+	27430072	27429572	27430571	27429571	27430571	500	500	1000
ENSG00000159792	PSKH1	ENST00000291041	PSKH1-201	16	16	+	67908750	67908250	67909249	67908249	67909249	500	500	1000
ENSG00000162066	AMDHD2	ENST00000293971	AMDHD2-201	16	16	+	2520459	2519959	2520958	2519958	2520958	500	500	1000
ENSG00000155714	PDZD9	ENST00000424898	PDZD9-201	16	16	-	22001047	22000548	22001547	22000547	22001547	500	500	1000
ENSG00000168701	TMEM208	ENST00000304800	TMEM208-201	16	16	+	67227219	67226719	67227718	67226718	67227718	500	500	1000
ENSG00000118900	UBN1	ENST00000262376	UBN1-201	16	16	+	4852918	4852418	4853417	4852417	4853417	500	500	1000
ENSG00000141084	RANBP10	ENST00000317506	RANBP10-201	16	16	-	67806536	67806037	67807036	67806036	67807036	500	500	1000
ENSG00000149930	TAOK2	ENST00000308893	TAOK2-202	16	16	+	29977773	29977273	29978272	29977272	29978272	500	500	1000
ENSG00000005187	ACSM3	ENST00000289416	ACSM3-201	16	16	+	20770035	20769535	20770534	20769534	20770534	500	500	1000
ENSG00000118894	EEF2KMT	ENST00000427587	EEF2KMT-201	16	16	-	5097739	5097240	5098239	5097239	5098239	500	500	1000
ENSG00000130731	METTL26	ENST00000301686	METTL26-201	16	16	-	636290	635791	636790	635790	636790	500	500	1000
ENSG00000166783	MARF1	ENST00000396368	MARF1-201	16	16	-	15639233	15638734	15639733	15638733	15639733	500	500	1000
ENSG00000196502	SULT1A1	ENST00000314752	SULT1A1-201	16	16	-	28608855	28608356	28609355	28608355	28609355	500	500	1000
ENSG00000158865	SLC5A11	ENST00000424767	SLC5A11-202	16	16	+	24858644	24858144	24859143	24858143	24859143	500	500	1000
ENSG00000188897		ENST00000696174		16	16	-	11527175	11526676	11527675	11526675	11527675	500	500	1000
ENSG00000177455	CD19	ENST00000538922	CD19-202	16	16	+	28932001	28931501	28932500	28931500	28932500	500	500	1000
ENSG00000179889	PDXDC1	ENST00000396410	PDXDC1-201	16	16	+	14975200	14974700	14975699	14974699	14975699	500	500	1000
ENSG00000087253	LPCAT2	ENST00000262134	LPCAT2-201	16	16	+	55509182	55508682	55509681	55508681	55509681	500	500	1000
ENSG00000131653	TRAF7	ENST00000326181	TRAF7-201	16	16	+	2163921	2163421	2164420	2163420	2164420	500	500	1000
ENSG00000140948	ZCCHC14	ENST00000671377	ZCCHC14-205	16	16	-	87492238	87491739	87492738	87491738	87492738	500	500	1000
ENSG00000166558	SLC38A8	ENST00000299709	SLC38A8-201	16	16	-	84042157	84041658	84042657	84041657	84042657	500	500	1000
ENSG00000135736	CCDC102A	ENST00000258214	CCDC102A-201	16	16	-	57529177	57528678	57529677	57528677	57529677	500	500	1000
ENSG00000205609	EIF3CL	ENST00000380876	EIF3CL-201	16	16	-	28403618	28403119	28404118	28403118	28404118	500	500	1000
ENSG00000197302	KRABD5	ENST00000316491	KRABD5-201	16	16	+	31713433	31712933	31713932	31712932	31713932	500	500	1000
ENSG00000086504	MRPL28	ENST00000199706	MRPL28-201	16	16	-	370218	369719	370718	369718	370718	500	500	1000
ENSG00000095917	TPSD1	ENST00000211076	TPSD1-201	16	16	+	1256281	1255781	1256780	1255780	1256780	500	500	1000
ENSG00000186153	WWOX	ENST00000566780	WWOX-214	16	16	+	78099779	78099279	78100278	78099278	78100278	500	500	1000
ENSG00000140750	ARHGAP17	ENST00000289968	ARHGAP17-201	16	16	-	25015261	25014762	25015761	25014761	25015761	500	500	1000
ENSG00000262152	GREP1	ENST00000715180	GREP1-205	16	16	+	2988277	2987777	2988776	2987776	2988776	500	500	1000
ENSG00000197471	SPN	ENST00000652691	SPN-206	16	16	+	29663729	29663229	29664228	29663228	29664228	500	500	1000
ENSG00000280789	PAGR1	ENST00000320330	PAGR1-201	16	16	+	29816526	29816026	29817025	29816025	29817025	500	500	1000
ENSG00000168434	COG7	ENST00000307149	COG7-201	16	16	-	23452994	23452495	23453494	23452494	23453494	500	500	1000
ENSG00000067836	ROGDI	ENST00000322048	ROGDI-201	16	16	-	4802571	4802072	4803071	4802071	4803071	500	500	1000
ENSG00000132603	NIP7	ENST00000254940	NIP7-201	16	16	+	69339830	69339330	69340329	69339329	69340329	500	500	1000
ENSG00000197912	SPG7	ENST00000645818	SPG7-268	16	16	+	89508418	89507918	89508917	89507917	89508917	500	500	1000
ENSG00000077238	IL4R	ENST00000395762	IL4R-202	16	16	+	27340204	27339704	27340703	27339703	27340703	500	500	1000
ENSG00000237515	SHISA9	ENST00000558583	SHISA9-203	16	16	+	12902065	12901565	12902564	12901564	12902564	500	500	1000
ENSG00000167377	ZNF23	ENST00000647773	ZNF23-211	16	16	-	71456796	71456297	71457296	71456296	71457296	500	500	1000
ENSG00000185669	SNAI3	ENST00000332281	SNAI3-201	16	16	-	88686406	88685907	88686906	88685906	88686906	500	500	1000
ENSG00000167508	MVD	ENST00000301012	MVD-201	16	16	-	88663080	88662581	88663580	88662580	88663580	500	500	1000
ENSG00000251692	PTX4	ENST00000447419	PTX4-203	16	16	-	1488909	1488410	1489409	1488409	1489409	500	500	1000
ENSG00000169957	ZNF768	ENST00000380412	ZNF768-201	16	16	-	30526413	30525914	30526913	30525913	30526913	500	500	1000
ENSG00000166869	CHP2	ENST00000300113	CHP2-201	16	16	+	23755050	23754550	23755549	23754549	23755549	500	500	1000
ENSG00000261701	HPR	ENST00000540303	HPR-201	16	16	+	72063256	72062756	72063755	72062755	72063755	500	500	1000
ENSG00000167523	SPATA33	ENST00000579310	SPATA33-209	16	16	+	89657912	89657412	89658411	89657411	89658411	500	500	1000
ENSG00000166589	CDH16	ENST00000299752	CDH16-201	16	16	-	66918065	66917566	66918565	66917565	66918565	500	500	1000
ENSG00000103326	CAPN15	ENST00000219611	CAPN15-201	16	16	+	546839	546339	547338	546338	547338	500	500	1000
ENSG00000103150	MLYCD	ENST00000262430	MLYCD-201	16	16	+	83899145	83898645	83899644	83898644	83899644	500	500	1000
ENSG00000171490	RSL1D1	ENST00000571133	RSL1D1-204	16	16	-	11851512	11851013	11852012	11851012	11852012	500	500	1000
ENSG00000064270	ATP2C2	ENST00000262429	ATP2C2-201	16	16	+	84368616	84368116	84369115	84368115	84369115	500	500	1000
ENSG00000198848	CES1	ENST00000360526	CES1-201	16	16	-	55833055	55832556	55833555	55832555	55833555	500	500	1000
ENSG00000103152	MPG	ENST00000356432	MPG-202	16	16	+	78310	77810	78809	77809	78809	500	500	1000
ENSG00000103490	PYCARD	ENST00000247470	PYCARD-201	16	16	-	31202690	31202191	31203190	31202190	31203190	500	500	1000
ENSG00000140859	KIFC3	ENST00000445690	KIFC3-203	16	16	-	57798243	57797744	57798743	57797743	57798743	500	500	1000
ENSG00000102977	ACD	ENST00000620761	ACD-212	16	16	-	67660220	67659721	67660720	67659720	67660720	500	500	1000
ENSG00000196678	ERI2	ENST00000357967	ERI2-202	16	16	-	20806430	20805931	20806930	20805930	20806930	500	500	1000
ENSG00000103021	CFAP263	ENST00000219299	CFAP263-201	16	16	+	58250015	58249515	58250514	58249514	58250514	500	500	1000
ENSG00000149923	PPP4C	ENST00000279387	PPP4C-201	16	16	+	30076378	30075878	30076877	30075877	30076877	500	500	1000
ENSG00000168925	CTRB1	ENST00000361017	CTRB1-201	16	16	+	75219008	75218508	75219507	75218507	75219507	500	500	1000
ENSG00000159708	LRRC36	ENST00000329956	LRRC36-201	16	16	+	67326863	67326363	67327362	67326362	67327362	500	500	1000
ENSG00000175595	ERCC4	ENST00000311895	ERCC4-201	16	16	+	13920166	13919666	13920665	13919665	13920665	500	500	1000
ENSG00000213398	LCAT	ENST00000264005	LCAT-201	16	16	-	67944101	67943602	67944601	67943601	67944601	500	500	1000
ENSG00000197774	EME2	ENST00000568449	EME2-205	16	16	+	1773228	1772728	1773727	1772727	1773727	500	500	1000
ENSG00000103196	CRISPLD2	ENST00000262424	CRISPLD2-201	16	16	+	84838496	84837996	84838995	84837995	84838995	500	500	1000
ENSG00000140836	ZFHX3	ENST00000268489	ZFHX3-201	16	16	-	72960145	72959646	72960645	72959645	72960645	500	500	1000
ENSG00000121274	TENT4B	ENST00000561678	TENT4B-203	16	16	+	50153622	50153122	50154121	50153121	50154121	500	500	1000
ENSG00000166816	LDHD	ENST00000450168	LDHD-202	16	16	-	75116720	75116221	75117220	75116220	75117220	500	500	1000
ENSG00000103066	PLA2G15	ENST00000219345	PLA2G15-201	16	16	+	68245427	68244927	68245926	68244926	68245926	500	500	1000
ENSG00000125124	BBS2	ENST00000245157	BBS2-201	16	16	-	56519862	56519363	56520362	56519362	56520362	500	500	1000
ENSG00000166669	ATF7IP2	ENST00000562102	ATF7IP2-208	16	16	+	10430621	10430121	10431120	10430120	10431120	500	500	1000
ENSG00000167526	RPL13	ENST00000311528	RPL13-201	16	16	+	89560960	89560460	89561459	89560459	89561459	500	500	1000
ENSG00000166848	TERF2IP	ENST00000300086	TERF2IP-201	16	16	+	75647883	75647383	75648382	75647382	75648382	500	500	1000
ENSG00000135720	DYNC1LI2	ENST00000258198	DYNC1LI2-201	16	16	-	66751591	66751092	66752091	66751091	66752091	500	500	1000
ENSG00000283516	LITAFD	ENST00000636296	LITAFD-201	16	16	+	8884356	8883856	8884855	8883855	8884855	500	500	1000
ENSG00000090857	PDPR	ENST00000288050	PDPR-201	16	16	+	70120493	70119993	70120992	70119992	70120992	500	500	1000
ENSG00000166501	PRKCB	ENST00000643927	PRKCB-210	16	16	+	23836176	23835676	23836675	23835675	23836675	500	500	1000
